Date,Open,High,Low,Close,Adj Close,Volume,Return
2008-05-01,83.5,83.589996,81.580002,83.129997,45.203285,1820500,-0.010357179
2008-05-02,83.82,84.169998,83.519997,84.050003,45.703541,2406600,0.011067076
2008-05-05,83.760002,84.339996,83.760002,84.099998,45.730755,1370100,0.000594824
2008-05-06,84.040001,85.309998,84.040001,85.07,46.258183,1281400,0.011533912
2008-05-07,83.730003,83.879997,82.910004,83.07,45.170654,2191300,-0.023510051
2008-05-08,82.660004,83.120003,82.300003,83.010002,45.138035,1461600,-0.000722258
2008-05-09,82.5,83.220001,82.089996,82.949997,45.1054,1262400,-0.000722865
2008-05-12,84.110001,84.379997,83.330002,84.300003,45.839489,1577000,0.016274937
2008-05-13,83.900002,84.730003,83.589996,84.559998,45.980858,1302600,0.003084164
2008-05-14,85.230003,85.870003,84.699997,84.790001,46.105927,1442000,0.002719998
2008-05-15,85.059998,85.440002,84.300003,85.279999,46.372375,1283000,0.00577896
2008-05-16,87.199997,88.25,87.029999,88.25,47.987366,1772400,0.034826466
2008-05-19,89.699997,90.709999,89.160004,89.769997,48.813885,2133600,0.017223762
2008-05-20,89.18,89.769997,88.760002,89.589996,49.644512,1646900,-0.002005135
2008-05-21,90.779999,91.339996,89.790001,89.940002,49.838463,1821500,0.003906753
2008-05-22,90.260002,90.559998,89.18,89.540001,49.616806,1669700,-0.00444742
2008-05-23,89.660004,89.82,88.870003,89.370003,49.522606,1836400,-0.00189857
2008-05-27,88.160004,88.32,86.93,87.150002,48.292431,2480900,-0.024840561
2008-05-28,86.639999,88,86.470001,87.779999,48.641529,1937400,0.007228881
2008-05-29,87.220001,87.970001,86.720001,87.080002,48.253654,2627300,-0.007974448
2008-05-30,86.709999,87.57,86.349998,87.260002,48.353378,1822400,0.002067065
2008-06-02,85.989998,87.160004,85.989998,86.510002,47.937801,1258200,-0.008595003
2008-06-03,86.330002,86.660004,85.120003,85.120003,47.167557,1934600,-0.016067495
2008-06-04,83.650002,83.940002,82.120003,82.120003,45.505169,2856100,-0.03524436
2008-06-05,83.370003,85.800003,83.260002,85.800003,47.544369,2138700,0.044812468
2008-06-06,85.459999,85.889999,84.220001,84.470001,46.807381,3522200,-0.015501188
2008-06-09,85.82,86.330002,84.889999,85.699997,47.488956,1441200,0.014561335
2008-06-10,84.019997,84.650002,82.599998,83.290001,46.153488,2308100,-0.028121308
2008-06-11,84.110001,84.309998,83.150002,83.550003,46.297569,2542100,0.003121647
2008-06-12,81.540001,82.059998,80.940002,81.07,44.923328,3448400,-0.029682859
2008-06-13,79.779999,80.639999,79.620003,80.440002,44.574215,4249600,-0.007771037
2008-06-16,81.639999,82,81.07,81.279999,45.0397,4037600,0.010442528
2008-06-17,81.489998,82.029999,81,81.25,45.023067,4149500,-0.000369082
2008-06-18,79.970001,80.540001,79.699997,80.18,44.430153,3177900,-0.013169231
2008-06-19,81.879997,82,79.760002,79.82,44.230667,2756800,-0.004489898
2008-06-20,80.550003,80.809998,79.93,80.230003,44.457863,1946500,0.005136595
2008-06-23,80.669998,82.300003,80.610001,82.290001,45.599369,2851800,0.025676155
2008-06-24,81.559998,82.330002,81.440002,81.510002,45.167141,1667600,-0.009478661
2008-06-25,82.239998,82.970001,81.07,82.230003,45.566109,1793900,0.008833284
2008-06-26,82.830002,82.910004,81.050003,81.639999,45.239182,1577700,-0.007175045
2008-06-27,83.25,83.919998,82.629997,83.43,46.231075,1926900,0.021925539
2008-06-30,85.160004,85.559998,84.470001,85.269997,47.250668,2055300,0.022054381
2008-07-01,83.730003,83.989998,82.800003,83.57,46.308643,2836700,-0.019936637
2008-07-02,83.529999,83.839996,80.93,80.93,44.845749,2917500,-0.031590284
2008-07-03,81.529999,81.57,80.290001,80.669998,44.701672,1995500,-0.003212678
2008-07-07,81.5,82.540001,80.269997,81.099998,44.939949,2643100,0.005330358
2008-07-08,80.940002,81.199997,80.080002,80.970001,44.867916,2450600,-0.001602922
2008-07-09,80.260002,81.18,78.910004,79.209999,43.892639,2639500,-0.02173647
2008-07-10,79.120003,79.760002,78.330002,79.629997,44.125378,2696200,0.005302336
2008-07-11,80.389999,80.519997,79.040001,79.980003,44.319328,2251100,0.004395404
2008-07-14,79.129997,79.410004,78.389999,78.57,43.538002,2369800,-0.017629444
2008-07-15,79.120003,79.349998,76.940002,76.940002,42.634781,4006000,-0.020745806
2008-07-16,76.019997,76.199997,74.32,75.209999,41.676121,3127800,-0.022485092
2008-07-17,75.419998,75.919998,74.32,74.779999,41.437855,3926000,-0.005717325
2008-07-18,74.790001,75.940002,74.529999,75.580002,41.881165,1824500,0.010698088
2008-07-21,76.330002,76.410004,75.190002,76.370003,42.318913,1736800,0.010452514
2008-07-22,77.959999,78.040001,76.639999,77.199997,42.778854,3651000,0.010868063
2008-07-23,77.010002,77.25,75.599998,75.849998,42.030758,2178400,-0.017487034
2008-07-24,75.169998,75.739998,74.589996,74.879997,41.493263,2451000,-0.012788412
2008-07-25,75.639999,76.419998,75.160004,75.589996,41.886692,1991700,0.009481825
2008-07-28,77.220001,77.300003,76.339996,76.5,42.390953,2044100,0.012038683
2008-07-29,76.699997,76.769997,75.160004,76.110001,42.174835,3241200,-0.005098026
2008-07-30,75.410004,78.050003,75.309998,77.940002,43.188892,3445100,0.024044159
2008-07-31,77.379997,77.830002,76.150002,76.5,42.390953,1979100,-0.018475776
2008-08-01,76.07,76.290001,75.010002,75.349998,41.7537,1562800,-0.015032706
2008-08-04,76.169998,76.309998,73.809998,74.050003,41.03334,1968800,-0.017252754
2008-08-05,73.260002,73.75,72.949997,73.610001,40.789513,2478000,-0.005941958
2008-08-06,73.389999,74.760002,73.330002,74.709999,41.399059,2061200,0.014943594
2008-08-07,74.879997,75.040001,73.169998,73.379997,40.662064,2056200,-0.017802195
2008-08-08,71.160004,72.18,70.959999,71.959999,39.875202,2225600,-0.019351295
2008-08-11,72.080002,72.400002,71.379997,72.190002,40.002644,1140800,0.003196262
2008-08-12,72.089996,72.550003,71.68,72.010002,39.902912,1824800,-0.00249342
2008-08-13,71.019997,72.279999,70.620003,71.919998,39.853035,3204200,-0.001249882
2008-08-14,70.910004,71.529999,70.269997,70.809998,39.237949,2005000,-0.015433816
2008-08-15,70.389999,70.389999,69.589996,70.099998,38.844524,1689700,-0.010026833
2008-08-18,72,72.059998,70.389999,70.459999,39.043999,2263800,0.005135535
2008-08-19,70.040001,71.470001,69.959999,71.25,39.481766,2318900,0.01121205
2008-08-20,72.050003,72.93,71.690002,72.93,40.412708,2406700,0.023578947
2008-08-21,72.610001,73.57,72.489998,73.279999,40.606663,2578100,0.004799109
2008-08-22,72.43,72.970001,71.690002,72.050003,39.925087,1434100,-0.01678488
2008-08-25,71.889999,71.989998,70.730003,71.209999,39.459602,1557300,-0.011658625
2008-08-26,70.360001,71.529999,70.199997,71.099998,39.39864,2617200,-0.001544741
2008-08-27,71.739998,72.480003,71.639999,72.339996,40.085773,2199700,0.017440197
2008-08-28,72.669998,72.790001,71.739998,72.25,40.035885,1530900,-0.00124407
2008-08-29,72.410004,72.75,71.800003,71.879997,39.830872,1170300,-0.005121149
2008-09-02,68.580002,68.879997,68.199997,68.239998,37.813831,3212100,-0.050639944
2008-09-03,67.489998,67.730003,66.660004,67.470001,37.387157,2970200,-0.011283661
2008-09-04,67.010002,67.279999,64.68,65.169998,36.112667,2803700,-0.034089269
2008-09-05,64.300003,64.540001,63.099998,64.209999,35.580696,2657800,-0.014730689
2008-09-08,65.019997,65.150002,63.610001,64.120003,35.530819,3593400,-0.001401589
2008-09-09,62.93,63.209999,61.25,61.27,33.951553,3089900,-0.044447955
2008-09-10,62.689999,63.419998,61.82,63,34.910198,3657000,0.028235678
2008-09-11,62.200001,63.389999,61.509998,63.389999,35.126312,3528200,0.00619046
2008-09-12,63.82,64.989998,63.599998,64.800003,35.907631,2348400,0.022243319
2008-09-15,61.299999,62.299999,60.509998,60.939999,33.768684,4113600,-0.05956796
2008-09-16,59.540001,62.049999,59.330002,61.73,34.206444,4692900,0.012963587
2008-09-17,60.599998,62.540001,59.330002,60.75,33.663406,5385400,-0.015875587
2008-09-18,61.5,62.209999,58.040001,59.470001,32.954109,5402600,-0.021069942
2008-09-19,62.41,65.720001,61.52,65.510002,36.301075,4483700,0.101563829
2008-09-22,66.82,66.940002,65.370003,65.57,36.334316,2991800,0.00091586
2008-09-23,65.709999,66.440002,63.470001,63.759998,35.331341,2799600,-0.027604118
2008-09-24,64.639999,64.690002,63.259998,63.509998,35.192806,2857400,-0.003920954
2008-09-25,63.84,65.889999,63.709999,65.330002,36.201313,2742900,0.028656968
2008-09-26,63.77,64.690002,63.34,64.610001,35.802353,2211400,-0.011020985
2008-09-29,61.470001,61.470001,57.189999,58.34,32.327946,3415700,-0.097043815
2008-09-30,59.110001,60.720001,58.66,60.68,33.624626,3320200,0.040109702
2008-10-01,59.34,60.900002,58.310001,60.450001,33.497162,2162100,-0.003790359
2008-10-02,58.48,58.619999,56.369999,56.470001,31.291725,3134200,-0.065839536
2008-10-03,56.16,59.360001,56.150002,56.450001,31.280638,4822400,-0.00035417
2008-10-06,55.240002,55.360001,50.23,53.169998,29.463095,5667200,-0.058104569
2008-10-07,56.27,56.41,51.540001,51.639999,28.615274,5906700,-0.028775608
2008-10-08,52.34,53.849998,49.700001,51.810001,28.709478,5776900,0.00329206
2008-10-09,52.220001,52.450001,47.41,47.880001,26.531757,8665200,-0.075854081
2008-10-10,43.509998,47.580002,42.669998,46.200001,25.600815,8782500,-0.035087719
2008-10-13,48.32,52.369999,47.139999,51.689999,28.642986,4381600,0.118831123
2008-10-14,54.889999,55.18,51.43,53.740002,29.778948,5634400,0.039659567
2008-10-15,51.689999,51.84,46.740002,46.98,26.033031,4471200,-0.125790877
2008-10-16,46.669998,47.880001,43.529999,47.779999,26.476343,7094100,0.017028501
2008-10-17,46.220001,51.560001,46.18,48.799999,27.041552,5015400,0.021347845
2008-10-20,51.639999,54.279999,51.099998,54.25,30.061558,4558100,0.111680351
2008-10-21,51.310001,52.810001,50.5,50.880001,28.194138,3737100,-0.062119797
2008-10-22,47.790001,48.349998,45.540001,46.599998,25.822462,3615000,-0.084119554
2008-10-23,45.990002,48.790001,45.259998,48.450001,26.847603,5565200,0.039699637
2008-10-24,42.869999,46.66,42.82,45.82,25.390234,4096200,-0.054282785
2008-10-27,43.130001,46.57,42.599998,44.27,24.531343,7149900,-0.033828023
2008-10-28,47.75,50.740002,45.32,50.740002,28.116556,4019700,0.146148679
2008-10-29,52.57,56.450001,52.209999,54.619999,30.266582,8685000,0.076468207
2008-10-30,54.240002,54.900002,52,54.610001,30.261044,6822200,-0.000183047
2008-10-31,52.509998,56.740002,51.790001,55.439999,30.720968,4952300,0.015198645
2008-11-03,54.110001,55.360001,53.880001,54.759998,30.344156,3805900,-0.012265531
2008-11-04,55.810001,58.169998,55.630001,58,32.139542,3609600,0.059167314
2008-11-05,55.580002,57.07,53.66,53.740002,29.778948,3273400,-0.073448241
2008-11-06,53.209999,53.939999,50.209999,50.790001,28.144264,3686300,-0.05489395
2008-11-07,51.889999,53.82,51.490002,53.68,29.745703,2413900,0.056900944
2008-11-10,55.599998,55.990002,52.959999,53.91,29.87315,3073700,0.00428465
2008-11-11,52.560001,52.59,50.41,51,28.260641,3966400,-0.053978854
2008-11-12,51.169998,51.259998,48.169998,48.5,26.875311,6472700,-0.049019608
2008-11-13,50.029999,54,48.080002,53.84,29.834364,6089900,0.110103093
2008-11-14,51.740002,54.240002,50.419998,51.75,29.455515,5570000,-0.038818722
2008-11-17,51.189999,51.389999,49.09,49.209999,28.009771,3819700,-0.049082145
2008-11-18,50.240002,52.189999,49.639999,51.66,29.404282,4140900,0.04978665
2008-11-19,51.389999,51.950001,47.939999,47.939999,27.2869,4087200,-0.072009311
2008-11-20,47.610001,48.330002,43.93,44.07,25.084141,6478000,-0.080725888
2008-11-21,47.080002,48.509998,45.049999,48.450001,27.577183,6210400,0.099387361
2008-11-24,50.689999,54.200001,49.970001,52.93,30.127146,4566800,0.092466438
2008-11-25,55.540001,56.419998,52.939999,53.849998,30.650795,5266500,0.017381409
2008-11-26,52.490002,54.68,52.130001,54.639999,31.100468,3626400,0.0146704
2008-11-28,51.880001,52.75,51.16,52.75,30.024698,1863700,-0.034590026
2008-12-01,50.25,50.389999,47,47.16,26.842941,3097400,-0.105971564
2008-12-02,49.259998,50.66,48.59,50.259998,28.607412,5996800,0.06573363
2008-12-03,47.59,49.869999,47.310001,49.740002,28.311441,4967600,-0.010346121
2008-12-04,48.779999,50.599998,47.450001,48.060001,27.3552,4679500,-0.033775652
2008-12-05,46.330002,47.509998,44.900002,47.400002,26.979544,4462800,-0.013732813
2008-12-08,49.639999,51.939999,49.240002,51.290001,29.19368,3595800,0.082067486
2008-12-09,51.540001,53.07,51.029999,51.259998,29.176605,3725900,-0.000584968
2008-12-10,52.650002,53.59,51.799999,53.169998,30.26375,2561500,0.037261024
2008-12-11,54.790001,55.689999,53.400002,53.82,30.633726,3060700,0.012224977
2008-12-12,52.860001,54.220001,52.509998,53.880001,30.667885,3419100,0.001114846
2008-12-15,55.330002,55.5,53.91,54.540001,31.043547,2903100,0.012249443
2008-12-16,54.93,58.349998,54.82,58.07,33.05278,3763200,0.064723119
2008-12-17,59.09,60.189999,58.889999,59.580002,33.912262,4051700,0.026003134
2008-12-18,58.48,58.720001,55.59,56.200001,31.9884,3479200,-0.056730461
2008-12-19,54.580002,55.849998,54.169998,54.610001,31.083393,2866000,-0.028291814
2008-12-22,54.5,54.630001,53.119999,53.939999,30.702032,1745500,-0.012268852
2008-12-23,54.490002,54.52,52.919998,53.119999,30.2353,2423900,-0.015202077
2008-12-24,52.759998,53.240002,52.75,53.049999,30.195456,874400,-0.001317771
2008-12-26,53.560001,54.029999,53.009998,53.900002,30.679266,1199300,0.016022677
2008-12-29,55.139999,55.16,53.490002,54.07,30.77602,1666000,0.003153952
2008-12-30,54.650002,55.41,54.189999,55.299999,31.47613,2506100,0.022748271
2008-12-31,55,55.509998,54.560001,55.299999,31.47613,1645200,0
2009-01-02,55.93,57.849998,55.57,57.560001,32.762486,2133900,0.04086803
2009-01-05,56.02,57.639999,55.98,56.57,32.199013,3016000,-0.017199461
2009-01-06,56.389999,56.98,55.470001,56.279999,32.033932,2879100,-0.00512641
2009-01-07,56.150002,56.200001,54.110001,54.849998,31.219995,2684800,-0.025408689
2009-01-08,55.34,56.209999,54.73,55.970001,31.857498,3531900,0.020419381
2009-01-09,54.869999,54.900002,53.34,53.639999,30.531277,2864400,-0.041629479
2009-01-12,53.450001,53.59,52.169998,52.73,30.013309,1910300,-0.016964933
2009-01-13,51.41,52.52,51.240002,51.950001,29.56934,3424100,-0.014792319
2009-01-14,50.220001,50.57,49,49.650002,28.26021,2295500,-0.04427332
2009-01-15,49.509998,49.540001,47.439999,49.139999,27.969921,2717700,-0.010271963
2009-01-16,50.810001,50.880001,48.48,49.68,28.277294,2568000,0.010989032
2009-01-20,48.389999,48.830002,46.77,47.029999,26.76894,3075300,-0.053341405
2009-01-21,46.720001,48.560001,46.169998,48.540001,27.62842,3224700,0.032107209
2009-01-22,47.130001,47.639999,45.669998,46.75,26.60956,4756800,-0.036876822
2009-01-23,44.810001,47.860001,44.73,47.419998,26.990932,4269400,0.014331508
2009-01-26,48.810001,51.040001,48.700001,50.5,28.744024,4910600,0.064951542
2009-01-27,50.630001,51.459999,50.029999,51.029999,29.045683,2892000,0.01049503
2009-01-28,52.400002,53.240002,52.07,52.799999,30.053158,2904200,0.03468548
2009-01-29,51.470001,52.02,50.700001,50.950001,29.000154,2953300,-0.035037842
2009-01-30,50.919998,51.25,49.490002,49.779999,28.334206,2522500,-0.022963729
2009-02-02,49.360001,50.57,49.189999,50.279999,28.618797,2508000,0.010044195
2009-02-03,50.200001,52.169998,50.009998,51.93,29.557966,2715000,0.03281625
2009-02-04,51.810001,53.25,51.68,52.27,29.751484,3265300,0.006547275
2009-02-05,51.119999,53.029999,50.549999,52.66,29.973467,3462900,0.007461259
2009-02-06,52.830002,54.889999,52.689999,54.610001,31.083393,2912900,0.037030023
2009-02-09,54.77,55.09,53.68,54.130001,30.810177,2416400,-0.008789599
2009-02-10,53.509998,54.380001,51.310001,51.709999,29.432743,3127600,-0.044707223
2009-02-11,51.98,52.34,50.75,51.43,29.273363,2805900,-0.005414794
2009-02-12,51.389999,52.540001,50.560001,52.490002,29.876713,3374900,0.020610577
2009-02-13,53.18,53.5,52.560001,52.880001,30.098696,2484500,0.007429967
2009-02-17,49.919998,50.029999,48.84,48.869999,27.816248,3476400,-0.075832109
2009-02-18,49.41,49.990002,48.220001,49.34,28.083763,5044700,0.009617373
2009-02-19,50.73,50.98,49.509998,49.740002,28.311441,2706200,0.008107053
2009-02-20,48.220001,49.080002,47.57,48.459999,27.582882,3739700,-0.025733875
2009-02-23,49.060001,49.220001,46.889999,47.009998,26.757545,3818600,-0.029921606
2009-02-24,47.830002,49.470001,47.43,49.369999,28.100843,3798500,0.050202108
2009-02-25,49,49.73,47.450001,48.900002,27.833319,5140800,-0.009519891
2009-02-26,48.16,48.959999,47.759998,47.91,27.269825,4680700,-0.020245439
2009-02-27,46.759998,48.360001,46.349998,47.200001,26.865694,3990300,-0.014819432
2009-03-02,45.810001,46.189999,43.599998,43.720001,24.884924,4412600,-0.073728812
2009-03-03,44.68,44.68,42.880001,43.41,24.708477,3934000,-0.007090599
2009-03-04,45.509998,47.82,45.360001,47.189999,26.860006,5420200,0.087076687
2009-03-05,45.34,45.790001,43.84,44.18,25.146751,4259100,-0.06378468
2009-03-06,46.439999,46.889999,44.599998,45.73,26.02899,4465500,0.035083748
2009-03-09,44.150002,45.799999,44.09,44.849998,25.528105,3627700,-0.019243429
2009-03-10,46.110001,48.43,46.09,47.66,27.127527,5505900,0.062653336
2009-03-11,48.470001,49.110001,47.240002,47.950001,27.292599,3194300,0.006084788
2009-03-12,47.41,49.52,46.98,49.34,28.083763,2575800,0.028988508
2009-03-13,49.84,49.959999,48.400002,49.23,28.021151,2754000,-0.002229428
2009-03-16,49.419998,50,48.91,48.990002,27.88455,2429600,-0.004875036
2009-03-17,48.240002,49.860001,47.91,49.849998,28.374046,2285000,0.017554521
2009-03-18,49.029999,50.970001,48.080002,50.669998,28.840775,3558200,0.016449349
2009-03-19,51.91,52.43,51.02,51.630001,29.387203,4707900,0.018946182
2009-03-20,51.529999,51.93,50.27,50.279999,28.618797,2517700,-0.026147627
2009-03-23,51.099998,52.700001,50.700001,52.610001,29.945007,3910500,0.046340534
2009-03-24,51.540001,52.25,51.119999,51.240002,29.165215,3224100,-0.026040657
2009-03-25,52.18,53.299999,51.450001,52.490002,29.876713,2776200,0.024395003
2009-03-26,52.990002,53.32,52.23,52.82,30.064539,2624600,0.006286873
2009-03-27,50.939999,51.27,50.529999,50.799999,28.914776,2444500,-0.038243109
2009-03-30,49.130001,49.16,47.689999,48.400002,27.548729,2678400,-0.047244036
2009-03-31,48.91,49.889999,48.630001,49.060001,27.924393,2250600,0.013636342
2009-04-01,47.93,49.779999,47.860001,49.509998,28.180534,2441800,0.009172381
2009-04-02,51.099998,52.759998,50.970001,52.16,29.688868,3335100,0.053524583
2009-04-03,50.860001,51.540001,50.150002,51.400002,29.256302,2762000,-0.014570514
2009-04-06,49.43,50.060001,49.040001,49.700001,28.288675,2850500,-0.033073948
2009-04-07,48.48,48.689999,47.959999,48.439999,27.571493,2767400,-0.025352152
2009-04-08,48.25,49.119999,47.700001,48.790001,27.770716,2920300,0.007225475
2009-04-09,49.02,49.310001,48.619999,49.310001,28.066685,2633300,0.010657921
2009-04-13,48.349998,49.759998,48.349998,49.509998,28.180534,1872700,0.004055911
2009-04-14,47.869999,48.490002,47.75,48.200001,27.434883,2757300,-0.026459242
2009-04-15,47.330002,48.049999,47.200001,48.040001,27.343821,3016500,-0.003319502
2009-04-16,47.619999,47.959999,46.98,47.630001,27.110451,3230300,-0.008534554
2009-04-17,47.720001,47.959999,46.720001,47.240002,26.888472,3674700,-0.008188096
2009-04-20,46.48,46.509998,45.209999,45.240002,25.750092,3161500,-0.042337001
2009-04-21,45.119999,46.720001,45.02,46.529999,26.484352,3407000,0.028514521
2009-04-22,46.080002,47,45.889999,46.029999,26.199743,2825400,-0.010745756
2009-04-23,47.98,48.59,47.380001,48.540001,27.62842,2907000,0.054529699
2009-04-24,50.860001,51.209999,50.419998,50.849998,28.943239,3698200,0.047589554
2009-04-27,49.48,50.389999,49.290001,49.66,28.265898,2900600,-0.023402125
2009-04-28,49.619999,50.689999,49.349998,50.139999,28.539106,1926400,0.009665707
2009-04-29,50.27,51.43,50.139999,50.950001,29.000154,2604300,0.016154807
2009-04-30,50.98,51.549999,49.459999,49.720001,28.300056,3899400,-0.024141315
2009-05-01,50.380001,51.59,50.139999,51.509998,29.318903,1798400,0.036001548
2009-05-04,51.220001,53,51.200001,52.990002,30.161306,2709000,0.028732364
2009-05-05,52.57,52.77,51.810001,52.490002,29.876713,1392000,-0.009435742
2009-05-06,53.290001,53.720001,52.639999,53.48,30.440205,2293800,0.018860697
2009-05-07,54.959999,55.169998,53.209999,53.810001,30.628038,2675800,0.00617055
2009-05-08,55.669998,56.459999,55.200001,56.150002,31.959936,3103200,0.043486359
2009-05-11,54.860001,55.57,54.619999,55.310001,31.481813,2173900,-0.014959946
2009-05-12,56.290001,56.5,55.360001,56.380001,32.090858,2764900,0.019345507
2009-05-13,56.169998,56.360001,54.93,55.419998,31.544426,3634200,-0.017027368
2009-05-14,53.110001,53.98,52.799999,53.639999,31.428276,2289000,-0.032118352
2009-05-15,52.880001,53.830002,52.599998,52.98,31.041582,1610100,-0.012304232
2009-05-18,53.509998,55.32,53.509998,55.27,32.383301,2471900,0.043223858
2009-05-19,55.259998,55.75,54.650002,55.27,32.383301,2375700,0
2009-05-20,56.150002,57.02,55.779999,55.939999,32.775875,2325300,0.012122291
2009-05-21,54.900002,55.299999,54.310001,55.16,32.318867,2392000,-0.013943493
2009-05-22,55.66,55.709999,54.889999,55.02,32.236824,1444200,-0.002538071
2009-05-26,53.740002,56.139999,53.689999,56.040001,32.834465,3861600,0.018538731
2009-05-27,55.860001,56.259998,54.939999,55.099998,32.283699,1570100,-0.016773786
2009-05-28,56.02,56.529999,54.970001,56.110001,32.875477,2138000,0.018330364
2009-05-29,57.93,58.389999,56.630001,57.650002,33.777775,2583000,0.027446105
2009-06-01,59.299999,59.919998,59,59.470001,34.844124,2127200,0.031569799
2009-06-02,58.669998,59.93,58.48,59.75,35.008194,2585300,0.004708239
2009-06-03,58.189999,58.290001,56.740002,57.450001,33.660603,2462600,-0.038493707
2009-06-04,58.419998,58.849998,58.02,58.639999,34.35783,1731400,0.020713629
2009-06-05,59.099998,59.150002,57.68,58.009998,33.988701,1967600,-0.010743537
2009-06-08,57.290001,57.959999,56.799999,57.66,33.78363,1550400,-0.006033408
2009-06-09,58.080002,58.669998,57.48,58.259998,34.135181,1306000,0.010405793
2009-06-10,59.16,59.18,57.439999,58.27,34.141037,2519800,0.000171679
2009-06-11,57.900002,59.27,57.900002,58.48,34.26408,1734900,0.003603913
2009-06-12,57.040001,57.290001,56.57,57.220001,33.525837,1507100,-0.021545811
2009-06-15,55.400002,55.5,54.009998,54.75,32.078636,2717900,-0.043166742
2009-06-16,55.43,55.849998,54.25,54.32,31.826696,1943000,-0.007853881
2009-06-17,54.040001,54.369999,53.25,54.16,31.732948,2334200,-0.002945508
2009-06-18,53.900002,54.880001,53.650002,54.099998,31.69779,1692700,-0.001107866
2009-06-19,54.799999,54.830002,53.98,54.279999,31.803249,1982300,0.003327191
2009-06-22,52.84,52.919998,52.18,52.25,30.613861,2933300,-0.037398656
2009-06-23,53.25,53.849998,52.580002,53.209999,31.176323,1596300,0.018373187
2009-06-24,53.619999,54.27,52.91,53.169998,31.152889,1478900,-0.000751757
2009-06-25,51.830002,53.73,51.799999,53.580002,31.393116,1917400,0.007711191
2009-06-26,53.720001,54.040001,52.959999,53.759998,31.498587,1931200,0.003359388
2009-06-29,54.490002,55.240002,54.32,54.860001,32.143074,1321900,0.020461366
2009-06-30,54.849998,55.16,53.369999,54.23,31.773954,1767700,-0.011483795
2009-07-01,55.200001,55.900002,55,55.060001,32.260265,1741600,0.0153052
2009-07-02,53.34,53.369999,52.5,52.5,30.760334,1843500,-0.04649475
2009-07-06,51.040001,52.169998,50.869999,52.080002,30.514248,1773500,-0.007999962
2009-07-07,51.740002,51.810001,50.560001,50.669998,29.688112,1604600,-0.027073808
2009-07-08,50.880001,51.330002,49.84,50.630001,29.664671,2282400,-0.000789363
2009-07-09,51.139999,51.650002,50.84,51.200001,29.998644,1313700,0.011258147
2009-07-10,50.32,50.669998,49.779999,50.189999,29.406879,2339500,-0.019726601
2009-07-13,50.889999,52.029999,50.259998,51.939999,30.432213,2232300,0.034867504
2009-07-14,51.82,52.200001,51.099998,51.669998,30.274033,1261000,-0.005198325
2009-07-15,52.779999,53.759998,52.73,53.610001,31.4107,1834900,0.037546024
2009-07-16,53.619999,54.630001,53.419998,54.419998,31.885273,2498100,0.015109065
2009-07-17,54.5,55,54.18,54.68,32.037632,1973300,0.004777692
2009-07-20,55.580002,55.91,55.169998,55.900002,32.75243,1549400,0.022311668
2009-07-21,56.830002,56.900002,55.77,56.529999,33.121552,2110900,0.011270071
2009-07-22,56.029999,56.700001,55.790001,56.23,32.945786,2198000,-0.005306899
2009-07-23,55.880001,57.639999,55.860001,57.299999,33.572716,2082100,0.01902897
2009-07-24,57.259998,57.59,56.439999,57.34,33.596138,1191700,0.000698098
2009-07-27,57.360001,57.82,56.810001,57.57,33.7309,1375200,0.004011161
2009-07-28,56.290001,56.669998,55.349998,56.360001,33.021954,2985400,-0.021017874
2009-07-29,56.610001,56.639999,55.07,55.490002,32.512207,2702300,-0.015436462
2009-07-30,55.790001,56.700001,55.380001,56.130001,32.887192,1714900,0.011533591
2009-07-31,54.919998,55.959999,54.779999,55.650002,32.605961,3028400,-0.008551559
2009-08-03,55.419998,56.34,55.32,55.82,32.705559,3163000,0.003054771
2009-08-04,55.5,55.919998,55.299999,55.639999,32.60009,5165300,-0.003224669
2009-08-05,55.68,55.73,54.509998,55.369999,32.441895,1643000,-0.004852624
2009-08-06,55.529999,55.619999,54.68,55.16,32.318867,1498500,-0.00379265
2009-08-07,55.029999,55.23,54.290001,54.32,31.826696,1979400,-0.015228426
2009-08-10,53.77,53.970001,53.380001,53.720001,31.475142,1874000,-0.011045637
2009-08-11,53.48,53.549999,52.950001,53.41,31.29351,1544100,-0.005770681
2009-08-12,54.34,55.259998,54.310001,54.98,32.213394,2694800,0.029395244
2009-08-13,54.860001,55.34,54.419998,55.169998,32.324722,2576600,0.003455766
2009-08-14,55.349998,55.41,53.990002,54.380001,31.861849,2266400,-0.014319323
2009-08-17,52.5,52.799999,52.060001,52.639999,30.842363,2096900,-0.031997094
2009-08-18,52.990002,53.830002,52.869999,53.650002,31.43413,1636600,0.019186987
2009-08-19,52.889999,54.48,52.860001,54.169998,31.7388,1779500,0.009692376
2009-08-20,54.82,55.25,54.68,55.139999,32.307133,2747100,0.017906609
2009-08-21,56.369999,57.540001,56.34,57.080002,33.443802,1957500,0.035183225
2009-08-24,57.310001,57.790001,56.900002,57.09,33.449665,1184700,0.000175158
2009-08-25,57.57,58.110001,57.209999,57.349998,33.602005,1550500,0.004554178
2009-08-26,57.02,57.259998,56.57,57.259998,33.549267,1438600,-0.001569311
2009-08-27,57.59,58.360001,56.91,58.099998,34.041435,1812400,0.014669927
2009-08-28,58.259998,58.41,57.470001,57.630001,33.766064,976300,-0.00808945
2009-08-31,57.310001,57.459999,56.799999,57.27,33.55513,1292100,-0.006246764
2009-09-01,56.720001,57.52,55.529999,55.66,32.611809,2162000,-0.02811245
